Complexity,Time_Difference,Designation,Positive_Feedback,Negative_Feedback,Performance_Rating
89,0.83,Associate,TRUE,FALSE,75.46
34,0.36,Associate,TRUE,FALSE,68
2,0.74,Associate,TRUE,TRUE,59.82
55,0.33,Associate,TRUE,FALSE,72.18
144,0.28,Associate,FALSE,FALSE,76.16
21,0.12,Associate,FALSE,TRUE,62.27
5,0.12,Associate,FALSE,FALSE,61.07
5,0.46,Associate,TRUE,FALSE,62.26
21,0.16,Associate,FALSE,TRUE,62.29
144,0.6,Associate,FALSE,FALSE,76.34
34,0.69,Associate,FALSE,FALSE,67.19
5,0.45,Associate,FALSE,FALSE,61.25
89,0.99,Associate,TRUE,TRUE,73.56
89,0.14,Associate,TRUE,FALSE,75.08
34,0.4,Associate,FALSE,FALSE,67.02
144,0.34,Associate,TRUE,FALSE,77.19
1,0.64,Associate,FALSE,FALSE,60.56
2,0.37,Associate,TRUE,TRUE,59.61
5,0.36,Associate,TRUE,TRUE,60.2
5,0.56,Associate,FALSE,FALSE,61.31
13,33.81,Associate,FALSE,FALSE,87.6
13,0.66,Associate,TRUE,TRUE,61.97
2,14.32,Associate,TRUE,TRUE,67.42
21,0.62,Associate,TRUE,TRUE,63.55
34,34.3,Associate,FALSE,FALSE,91.8
144,38.32,Associate,TRUE,FALSE,96
89,16.63,Associate,FALSE,TRUE,81.31
34,7.23,Associate,FALSE,TRUE,68.85
1,0.13,Associate,TRUE,FALSE,61.27
55,29.19,Associate,TRUE,TRUE,95
5,34.31,Associate,TRUE,TRUE,85
8,6.16,Associate,TRUE,TRUE,64.05
2,13.97,Associate,FALSE,TRUE,66.22
144,16.6,Associate,FALSE,FALSE,85.3
5,12.59,Associate,FALSE,TRUE,66.05
2,37.44,Associate,TRUE,TRUE,84.4
55,28.05,Associate,TRUE,TRUE,95
8,15.04,Associate,FALSE,TRUE,68.02
21,24.21,Associate,TRUE,TRUE,88.2
8,29.32,Associate,FALSE,TRUE,84.6
144,27.68,Associate,FALSE,FALSE,96
144,37.36,Associate,TRUE,FALSE,96
8,27.82,Associate,FALSE,TRUE,84.6
144,11.36,Associate,TRUE,FALSE,83.36
21,36.14,Associate,TRUE,FALSE,90.2
55,10.37,Associate,FALSE,FALSE,76.81
1,7.98,Associate,FALSE,FALSE,64.67
55,14.93,Associate,FALSE,FALSE,79.36
21,3.73,Associate,FALSE,FALSE,66.29
34,1.82,Associate,FALSE,FALSE,67.82
3,35.25,Associate,FALSE,TRUE,83.6
55,24.35,Associate,TRUE,TRUE,95
55,34.68,Associate,FALSE,FALSE,96
21,38.79,Associate,FALSE,FALSE,89.2
89,6.93,Associate,TRUE,TRUE,76.88
2,10.15,Associate,FALSE,TRUE,64.08
55,16.25,Associate,FALSE,FALSE,80.1
34,11.04,Associate,TRUE,FALSE,73.98
89,10.66,Associate,FALSE,FALSE,79.97
5,9.9,Associate,TRUE,TRUE,65.55
21,29.85,Associate,FALSE,TRUE,87.2
144,5.14,Associate,FALSE,TRUE,76.88
144,23.5,Associate,TRUE,TRUE,96
55,9.46,Associate,TRUE,FALSE,77.3
89,17.07,Associate,TRUE,TRUE,82.56
89,26.13,Associate,TRUE,FALSE,96
34,39.79,Associate,FALSE,TRUE,89.8
89,5.85,Associate,TRUE,FALSE,78.28
8,29.67,Associate,TRUE,TRUE,85.6
21,10.97,Associate,TRUE,TRUE,69.34
144,1.03,Associate,TRUE,TRUE,75.58
1,3.07,Associate,FALSE,TRUE,59.92
2,6.22,Associate,TRUE,FALSE,64.88
8,4.84,Associate,TRUE,FALSE,65.31
55,5.91,Associate,TRUE,FALSE,75.31
89,23.22,Associate,FALSE,TRUE,96
3,16.76,Associate,FALSE,FALSE,69.99
8,21.79,Associate,TRUE,TRUE,85.6
1,37.02,Associate,FALSE,TRUE,83.2
2,0.12,Associate,FALSE,TRUE,58.47
2,32.59,Associate,TRUE,TRUE,84.4
55,11.12,Associate,TRUE,TRUE,76.23
13,23.1,Associate,TRUE,TRUE,86.6
8,35.28,Associate,TRUE,FALSE,87.6
34,21.76,Associate,FALSE,FALSE,91.8
5,11.24,Associate,TRUE,TRUE,66.29
89,23.07,Associate,TRUE,TRUE,96
8,38.24,Associate,FALSE,TRUE,84.6
34,19.93,Associate,FALSE,TRUE,75.96
144,23.56,Associate,TRUE,TRUE,96
55,25.32,Associate,FALSE,TRUE,94
55,3.5,Associate,FALSE,FALSE,72.96
1,0.1,Associate,FALSE,FALSE,60.25
34,22.8,Associate,TRUE,FALSE,92.8
1,5.95,Associate,FALSE,TRUE,61.53
3,24.88,Associate,FALSE,TRUE,83.6
13,27.61,Associate,FALSE,FALSE,87.6
3,36.78,Associate,FALSE,TRUE,83.6
55,38.98,Associate,FALSE,TRUE,94
5,5.02,Associate,TRUE,TRUE,62.81
55,13.59,Associate,FALSE,FALSE,78.61
5,18.97,Associate,TRUE,FALSE,72.62
55,5.13,Associate,FALSE,FALSE,73.87
8,18.98,Associate,TRUE,FALSE,73.23
55,0.46,Associate,FALSE,TRUE,69.26
8,1.31,Associate,TRUE,FALSE,63.33
13,15.6,Associate,FALSE,FALSE,71.34
21,1.93,Associate,FALSE,FALSE,65.28
55,37.41,Associate,TRUE,TRUE,95
3,1.34,Associate,TRUE,FALSE,62.35
5,36.19,Associate,FALSE,TRUE,84
1,39.93,Associate,FALSE,TRUE,83.2
8,2.8,Associate,TRUE,TRUE,62.17
2,30.74,Associate,TRUE,TRUE,84.4
55,5.79,Associate,FALSE,TRUE,72.25
3,13.73,Associate,TRUE,FALSE,69.29
8,25.08,Associate,FALSE,TRUE,84.6
21,1.26,Associate,TRUE,FALSE,65.9
34,22.79,Associate,TRUE,FALSE,92.8
144,21.52,Associate,TRUE,TRUE,96
13,0.74,Associate,TRUE,FALSE,64.02
5,3.91,Associate,FALSE,FALSE,63.19
1,10.49,Associate,FALSE,FALSE,66.07
1,31.09,Associate,TRUE,TRUE,84.2
89,21.78,Associate,TRUE,TRUE,96
55,15.96,Associate,TRUE,TRUE,78.94
1,25.36,Associate,TRUE,FALSE,86.2
55,34.29,Associate,FALSE,FALSE,96
21,3.46,Associate,TRUE,FALSE,67.14
2,27.83,Associate,FALSE,FALSE,85.4
13,11.89,Associate,FALSE,FALSE,69.26
1,37.09,Associate,FALSE,FALSE,85.2
13,34.33,Associate,TRUE,TRUE,86.6
2,13.7,Associate,FALSE,TRUE,66.07
144,35.18,Associate,TRUE,FALSE,96
8,35.26,Associate,TRUE,FALSE,87.6
89,40.2,Associate,FALSE,FALSE,96
34,23.35,Associate,TRUE,TRUE,90.8
144,21.29,Associate,TRUE,FALSE,96
3,1.43,Associate,TRUE,FALSE,62.4
89,25.63,Associate,TRUE,FALSE,96
34,13.37,Associate,TRUE,FALSE,75.29
8,31.66,Associate,TRUE,FALSE,87.6
89,27.73,Associate,FALSE,TRUE,96
1,38.13,Associate,TRUE,FALSE,86.2
3,29.28,Associate,FALSE,TRUE,83.6
5,22.12,Associate,FALSE,FALSE,86
1,6.2,Associate,TRUE,FALSE,64.67
2,18.24,Associate,FALSE,FALSE,70.62
21,9.56,Associate,FALSE,TRUE,67.56
8,26.28,Associate,FALSE,TRUE,84.6
21,22.6,Associate,TRUE,TRUE,88.2
21,12.49,Associate,FALSE,TRUE,69.2
2,38,Associate,TRUE,FALSE,86.4
55,22.98,Associate,FALSE,TRUE,94
34,39.98,Associate,FALSE,TRUE,89.8
89,34.53,Associate,FALSE,TRUE,96
3,22.3,Associate,TRUE,FALSE,86.6
8,39,Associate,FALSE,TRUE,84.6
89,13.44,Associate,FALSE,TRUE,79.52
13,29.63,Associate,FALSE,TRUE,85.6
34,21.27,Associate,TRUE,TRUE,90.8
3,23.11,Associate,TRUE,TRUE,84.6
89,4.92,Associate,FALSE,FALSE,76.76
3,4.27,Associate,FALSE,TRUE,60.99
8,32.84,Associate,TRUE,TRUE,85.6
34,7.62,Associate,TRUE,FALSE,72.07
89,21.69,Associate,FALSE,FALSE,96
144,27.82,Associate,FALSE,TRUE,96
21,32.16,Associate,TRUE,FALSE,90.2
5,32.99,Associate,TRUE,TRUE,85
8,1.29,Associate,TRUE,TRUE,61.32
3,5.19,Associate,FALSE,TRUE,61.51
21,19.79,Associate,TRUE,FALSE,76.28
144,22.08,Associate,TRUE,TRUE,96
8,25.63,Associate,TRUE,FALSE,87.6
3,38.12,Associate,FALSE,FALSE,85.6
144,39.68,Associate,TRUE,FALSE,96
3,4.06,Associate,TRUE,FALSE,63.87
55,12.61,Associate,FALSE,FALSE,78.06
1,24.79,Associate,FALSE,FALSE,85.2
13,4.57,Associate,FALSE,TRUE,63.16
21,39.4,Associate,FALSE,FALSE,89.2
13,32.98,Associate,TRUE,TRUE,86.6
5,16.51,Associate,FALSE,TRUE,68.25
21,18.28,Associate,TRUE,TRUE,73.44
21,34.28,Associate,TRUE,FALSE,90.2
13,9.39,Associate,TRUE,FALSE,68.86
21,8.09,Associate,TRUE,FALSE,69.73
34,12.81,Associate,FALSE,TRUE,71.98
55,35.78,Associate,TRUE,TRUE,95
13,0.1,Associate,TRUE,TRUE,61.66
21,10.52,Associate,TRUE,TRUE,69.09
89,9.59,Associate,TRUE,FALSE,80.37
1,15.28,Associate,TRUE,TRUE,67.76
144,19.78,Associate,FALSE,TRUE,85.08
13,21.64,Associate,TRUE,FALSE,88.6
55,14.63,Associate,TRUE,TRUE,78.19
89,29.62,Associate,FALSE,TRUE,96
55,11.98,Associate,TRUE,FALSE,78.71
89,9.31,Associate,TRUE,TRUE,78.21
3,14.82,Associate,TRUE,FALSE,69.9
89,34.74,Associate,TRUE,TRUE,96
89,3.11,Associate,FALSE,FALSE,75.74
144,34.4,Associate,FALSE,FALSE,96
3,9.46,Associate,FALSE,FALSE,65.9
3,3.13,Associate,FALSE,FALSE,62.35
3,32.08,Associate,FALSE,TRUE,83.6
5,14.18,Associate,FALSE,FALSE,68.94
21,24.25,Associate,TRUE,FALSE,90.2
1,4.62,Associate,FALSE,TRUE,60.79
2,37.68,Associate,TRUE,TRUE,84.4
34,26.59,Associate,TRUE,TRUE,90.8
13,0.86,Associate,FALSE,FALSE,63.08
13,38.19,Associate,TRUE,TRUE,86.6
2,13.46,Associate,TRUE,FALSE,68.94
34,29.2,Associate,TRUE,TRUE,90.8
1,4.51,Associate,FALSE,FALSE,62.73
8,39.75,Associate,TRUE,TRUE,85.6
5,5.71,Associate,FALSE,TRUE,62.2
3,28.09,Associate,FALSE,TRUE,83.6
2,0.38,Associate,FALSE,TRUE,58.61
1,1.98,Associate,FALSE,TRUE,59.31
5,20.27,Associate,FALSE,TRUE,84
2,5.27,Associate,FALSE,TRUE,61.35
13,33.24,Associate,FALSE,TRUE,85.6
3,28.94,Associate,FALSE,TRUE,83.6
55,3.95,Associate,FALSE,TRUE,71.21
89,0.36,Associate,TRUE,FALSE,75.2
13,37.6,Associate,FALSE,TRUE,85.6
1,13.69,Associate,FALSE,TRUE,65.87
13,26.88,Associate,FALSE,FALSE,87.6
34,15.41,Associate,FALSE,TRUE,73.43
2,16.5,Associate,TRUE,TRUE,68.64
21,25.22,Associate,TRUE,FALSE,90.2
2,40.83,Associate,TRUE,FALSE,88.4
144,16,Associate,TRUE,TRUE,83.96
5,9.1,Associate,FALSE,FALSE,66.09
55,14.74,Associate,TRUE,TRUE,78.26
21,5.66,Associate,FALSE,TRUE,65.37
5,36.3,Associate,FALSE,FALSE,86
34,22.48,Associate,TRUE,TRUE,90.8
1,9.53,Associate,FALSE,TRUE,63.54
3,6.35,Associate,TRUE,FALSE,65.15
55,37.72,Associate,TRUE,TRUE,95
5,37.3,Associate,TRUE,TRUE,85
3,3.95,Associate,TRUE,FALSE,63.81
1,3.46,Associate,FALSE,FALSE,62.14
34,20.06,Associate,TRUE,FALSE,92.8
89,40.21,Associate,FALSE,FALSE,96
2,27.89,Associate,TRUE,FALSE,86.4
13,4.06,Associate,FALSE,TRUE,62.87
8,33.6,Associate,FALSE,FALSE,86.6
144,35.24,Associate,TRUE,FALSE,96
13,27.06,Associate,FALSE,FALSE,87.6
13,2.79,Associate,TRUE,FALSE,65.16
5,24.14,Associate,TRUE,TRUE,85
21,23.84,Associate,FALSE,FALSE,89.2
144,5.21,Associate,FALSE,FALSE,78.92
3,10.12,Associate,TRUE,FALSE,67.27
89,28,Associate,FALSE,TRUE,96
1,35.56,Associate,TRUE,FALSE,86.2
2,34.35,Associate,FALSE,TRUE,83.4
13,25.59,Associate,TRUE,TRUE,86.6
5,34.38,Associate,TRUE,TRUE,85
89,11.22,Associate,FALSE,FALSE,80.28
34,21.28,Associate,FALSE,FALSE,91.8
89,5.84,Associate,TRUE,TRUE,76.27
89,16.2,Associate,TRUE,TRUE,82.07
34,8.49,Associate,FALSE,FALSE,71.55
34,29.67,Associate,FALSE,FALSE,91.8
5,23.83,Associate,TRUE,FALSE,87
34,29.43,Associate,FALSE,TRUE,89.8
8,25.88,Associate,FALSE,FALSE,86.6
5,1.03,Associate,FALSE,FALSE,61.57
2,34.51,Associate,FALSE,FALSE,85.4
34,36.21,Associate,FALSE,TRUE,89.8
34,11.13,Associate,TRUE,TRUE,72.04
8,34.65,Associate,FALSE,TRUE,84.6
55,15.8,Associate,TRUE,TRUE,78.85
55,17.35,Associate,TRUE,TRUE,79.72
5,25.62,Associate,TRUE,FALSE,87
55,16.51,Associate,FALSE,FALSE,80.24
13,21.12,Associate,FALSE,FALSE,87.6
3,8.51,Associate,TRUE,FALSE,66.37
144,10.58,Associate,FALSE,TRUE,79.93
55,5.26,Associate,FALSE,TRUE,71.95
34,22.64,Associate,FALSE,FALSE,91.8
3,19.81,Associate,FALSE,FALSE,71.7
34,31.52,Associate,TRUE,TRUE,90.8
13,2.96,Associate,TRUE,FALSE,65.26
5,4.64,Associate,TRUE,FALSE,64.6
89,18.1,Associate,FALSE,TRUE,82.14
2,8.34,Associate,TRUE,FALSE,66.07
34,3.76,Associate,FALSE,TRUE,66.91
1,39.91,Associate,TRUE,TRUE,84.2
3,4.33,Associate,FALSE,FALSE,63.03
89,29.09,Associate,TRUE,TRUE,96
5,10.54,Associate,FALSE,FALSE,66.9
13,27.56,Associate,FALSE,TRUE,85.6
5,20.47,Associate,FALSE,TRUE,84
2,14.67,Associate,TRUE,FALSE,69.62
55,35.85,Associate,FALSE,TRUE,94
1,2.42,Associate,TRUE,FALSE,62.56
13,31.53,Associate,TRUE,TRUE,86.6
5,40,Associate,TRUE,FALSE,87
21,8.92,Associate,FALSE,FALSE,69.2
34,3.95,Associate,FALSE,TRUE,67.01
144,5.57,Associate,FALSE,FALSE,79.12
55,32.73,Associate,TRUE,TRUE,95
21,37.71,Associate,FALSE,FALSE,89.2
5,0.2,Associate,TRUE,TRUE,60.11
5,14.37,Associate,FALSE,FALSE,69.05
5,4.24,Associate,TRUE,TRUE,62.38
1,10.52,Associate,FALSE,TRUE,64.09
21,4.82,Associate,FALSE,FALSE,66.9
2,18.78,Associate,FALSE,TRUE,68.92
2,8.83,Associate,TRUE,FALSE,66.34
55,22.27,Associate,TRUE,TRUE,95
21,22.18,Associate,TRUE,FALSE,90.2
55,15.24,Associate,TRUE,FALSE,80.53
1,5.79,Associate,TRUE,FALSE,64.44
5,19.16,Associate,FALSE,TRUE,69.73
55,27.72,Associate,TRUE,TRUE,95
1,3.24,Associate,FALSE,FALSE,62.01
8,23.16,Associate,FALSE,FALSE,86.6
34,8.66,Associate,FALSE,FALSE,71.65
5,35.43,Associate,FALSE,TRUE,84
5,33.31,Associate,TRUE,TRUE,85
144,34.47,Associate,TRUE,TRUE,96
3,36.09,Associate,FALSE,TRUE,83.6
8,14.88,Associate,FALSE,FALSE,69.94
34,27.23,Associate,FALSE,TRUE,89.8
34,11.44,Associate,FALSE,FALSE,73.21
55,20,Associate,TRUE,TRUE,81.2
144,30.51,Associate,TRUE,FALSE,96
2,35.03,Associate,FALSE,TRUE,83.4
1,34.28,Associate,FALSE,TRUE,83.2
21,12.12,Associate,TRUE,TRUE,69.99
8,31.09,Associate,TRUE,FALSE,87.6
8,25.86,Associate,FALSE,TRUE,84.6
144,12.94,Associate,FALSE,TRUE,81.25
2,30.35,Associate,TRUE,TRUE,84.4
3,37.29,Associate,FALSE,FALSE,85.6
13,32.97,Associate,FALSE,TRUE,85.6
34,16.1,Associate,FALSE,TRUE,73.81
8,16.29,Associate,TRUE,TRUE,69.72
34,19.71,Associate,TRUE,TRUE,76.84
89,10.1,Associate,TRUE,TRUE,78.66
21,11.66,Associate,FALSE,FALSE,70.73
1,5.7,Associate,FALSE,TRUE,61.39
144,38.86,Associate,TRUE,TRUE,96
55,40.8,Associate,FALSE,TRUE,96
3,5.26,Associate,TRUE,TRUE,62.55
144,12.83,Associate,TRUE,TRUE,82.18
89,39.46,Associate,TRUE,TRUE,96
13,18.48,Associate,TRUE,TRUE,71.95
55,15.27,Associate,FALSE,TRUE,77.55
2,23.06,Associate,FALSE,TRUE,83.4
5,5.54,Associate,TRUE,FALSE,65.1
5,20.4,Associate,FALSE,FALSE,86
8,36.14,Associate,TRUE,FALSE,87.6
1,29.53,Associate,TRUE,FALSE,86.2
13,30.72,Associate,FALSE,FALSE,87.6
2,11.73,Associate,TRUE,TRUE,65.97
144,3.87,Associate,FALSE,FALSE,78.17
89,23.82,Associate,TRUE,FALSE,96
1,0.22,Associate,TRUE,TRUE,59.32
34,36.96,Associate,FALSE,FALSE,91.8
89,18.66,Associate,FALSE,FALSE,84.45
89,37.93,Associate,TRUE,TRUE,96
8,10.14,Associate,TRUE,TRUE,66.28
13,36.32,Associate,FALSE,TRUE,85.6
144,34.77,Associate,FALSE,FALSE,96
5,1.03,Associate,TRUE,TRUE,60.58
5,23.58,Associate,TRUE,FALSE,87
1,5.24,Associate,FALSE,FALSE,63.13
89,18.81,Associate,FALSE,TRUE,82.53
2,19.09,Associate,FALSE,TRUE,69.09
8,26.31,Associate,TRUE,TRUE,85.6
13,17.92,Associate,FALSE,TRUE,70.63
5,22.74,Associate,TRUE,FALSE,87
1,38.26,Associate,FALSE,TRUE,83.2
1,8.06,Associate,TRUE,TRUE,63.71
21,29.86,Associate,TRUE,FALSE,90.2
1,21.73,Associate,FALSE,TRUE,83.2
13,34.24,Associate,FALSE,TRUE,85.6
13,24.67,Associate,FALSE,FALSE,87.6
3,4.75,Associate,TRUE,TRUE,62.26
55,8.24,Associate,TRUE,TRUE,74.61
144,7.33,Associate,TRUE,FALSE,81.1
1,14.48,Associate,FALSE,FALSE,68.31
1,4.51,Associate,FALSE,FALSE,62.73
34,8.79,Associate,TRUE,TRUE,70.72
3,16.98,Associate,TRUE,FALSE,71.11
5,1.34,Associate,TRUE,FALSE,62.75
34,29.86,Associate,FALSE,TRUE,89.8
89,30.15,Associate,FALSE,FALSE,96
34,33.91,Associate,FALSE,TRUE,89.8
2,15.73,Associate,TRUE,FALSE,70.21
55,24.32,Associate,FALSE,FALSE,96
2,2.06,Associate,TRUE,FALSE,62.56
1,0.25,Associate,TRUE,TRUE,59.34
55,8.4,Associate,TRUE,TRUE,74.71
5,30.59,Associate,FALSE,FALSE,86
55,21.32,Associate,TRUE,TRUE,95
34,38.19,Associate,TRUE,FALSE,92.8
8,22.84,Associate,TRUE,FALSE,87.6
5,26.09,Associate,FALSE,FALSE,86
34,5.96,Associate,FALSE,TRUE,68.14
5,36.5,Associate,TRUE,FALSE,87
2,3.45,Associate,FALSE,FALSE,62.33
34,11.27,Associate,TRUE,TRUE,72.11
144,10.2,Associate,TRUE,TRUE,80.71
144,16.61,Associate,TRUE,TRUE,84.3
21,30.76,Associate,TRUE,TRUE,88.2
34,6.91,Associate,FALSE,FALSE,70.67
1,25.8,Associate,TRUE,FALSE,86.2
144,34.82,Associate,TRUE,FALSE,96
89,13.84,Associate,TRUE,FALSE,82.75
1,35.19,Associate,FALSE,FALSE,85.2
3,38.4,Associate,FALSE,FALSE,85.6
55,2.97,Associate,TRUE,FALSE,73.66
13,36.65,Associate,TRUE,FALSE,88.6
13,25.28,Associate,FALSE,FALSE,87.6
1,36.19,Associate,TRUE,FALSE,86.2
55,40.59,Associate,TRUE,TRUE,96
144,4.06,Associate,TRUE,TRUE,77.28
2,4.65,Associate,TRUE,TRUE,62
2,7.6,Associate,FALSE,FALSE,64.66
3,12.62,Associate,TRUE,FALSE,68.67
13,19.31,Associate,FALSE,TRUE,71.42
5,20.65,Associate,FALSE,TRUE,84
3,34.82,Associate,TRUE,TRUE,84.6
34,15.39,Associate,TRUE,FALSE,76.42
3,13.93,Associate,TRUE,FALSE,69.4
89,8.81,Associate,FALSE,FALSE,78.94
55,22.94,Associate,FALSE,FALSE,96
144,36.72,Associate,TRUE,FALSE,96
21,12.49,Associate,TRUE,FALSE,72.19
34,4.89,Associate,FALSE,FALSE,69.54
3,16.73,Associate,TRUE,TRUE,68.97
89,20.4,Associate,TRUE,TRUE,96
13,34.83,Associate,FALSE,TRUE,85.6
89,9.34,Associate,TRUE,TRUE,78.23
5,40.32,Associate,TRUE,TRUE,87
55,12.46,Associate,FALSE,FALSE,77.98
1,34.83,Associate,TRUE,TRUE,84.2
3,0.82,Associate,FALSE,TRUE,59.06
2,40.89,Associate,FALSE,FALSE,87.4
3,23.01,Associate,TRUE,FALSE,86.6
2,6.44,Associate,TRUE,FALSE,65.01
3,17.61,Associate,TRUE,TRUE,69.46
1,37.31,Associate,FALSE,TRUE,83.2
89,29.75,Associate,TRUE,TRUE,96
55,40.11,Associate,TRUE,FALSE,96
2,33.17,Associate,FALSE,FALSE,85.4
2,24.35,Associate,FALSE,TRUE,83.4
1,31.04,Associate,TRUE,FALSE,86.2
8,39.41,Associate,FALSE,TRUE,84.6
2,24.6,Associate,FALSE,FALSE,85.4
21,8.09,Associate,FALSE,FALSE,68.73
2,33.83,Associate,TRUE,FALSE,86.4
55,23.06,Associate,TRUE,FALSE,96
55,14.9,Associate,TRUE,TRUE,78.34
13,29.94,Associate,FALSE,TRUE,85.6
89,27.41,Associate,TRUE,TRUE,96
144,38.41,Associate,FALSE,FALSE,96
144,16.02,Associate,TRUE,FALSE,85.97
144,11.61,Associate,TRUE,FALSE,83.5
3,38.32,Associate,TRUE,TRUE,84.6
8,34.78,Associate,TRUE,FALSE,87.6
8,6.92,Associate,FALSE,TRUE,63.48
8,14.59,Associate,TRUE,TRUE,68.77
5,26.03,Associate,TRUE,FALSE,87
34,15.96,Associate,FALSE,FALSE,75.73
89,20.88,Associate,TRUE,FALSE,96
89,14.53,Associate,TRUE,TRUE,81.14
13,8.92,Associate,FALSE,TRUE,65.59
89,37.94,Associate,FALSE,FALSE,96
13,36.27,Associate,TRUE,TRUE,86.6
5,15.38,Associate,FALSE,FALSE,69.61
34,13.89,Associate,TRUE,TRUE,73.58
8,4.05,Associate,TRUE,TRUE,62.87
3,19.6,Associate,FALSE,FALSE,71.57
5,40.41,Associate,FALSE,FALSE,88
89,5.42,Associate,FALSE,TRUE,75.04
8,20.78,Associate,TRUE,TRUE,85.6
3,18.61,Associate,FALSE,TRUE,69.02
13,16.7,Associate,FALSE,FALSE,71.95
21,7.89,Associate,TRUE,FALSE,69.62
2,33.33,Associate,TRUE,FALSE,86.4
3,28.66,Associate,TRUE,FALSE,86.6
1,6.19,Associate,FALSE,FALSE,63.66
2,0.75,Associate,TRUE,FALSE,61.82
5,1.68,Associate,FALSE,TRUE,59.94
1,27.17,Associate,FALSE,TRUE,83.2
3,1.92,Associate,FALSE,TRUE,59.68
5,13.38,Associate,FALSE,FALSE,68.49
55,15.04,Associate,TRUE,FALSE,80.42
13,38.73,Associate,TRUE,TRUE,86.6
5,7.37,Associate,FALSE,FALSE,65.12
21,35.5,Associate,FALSE,TRUE,87.2
89,34.94,Associate,FALSE,FALSE,96
8,28.62,Associate,FALSE,TRUE,84.6
55,26.36,Associate,FALSE,TRUE,94
8,20.69,Associate,FALSE,FALSE,86.6
13,28.5,Associate,FALSE,FALSE,87.6
13,30.29,Associate,TRUE,TRUE,86.6
2,19.46,Associate,FALSE,FALSE,71.3
21,17.72,Associate,FALSE,TRUE,72.12
21,11.11,Associate,FALSE,TRUE,68.42
3,9.72,Associate,FALSE,FALSE,66.04
55,6.53,Associate,FALSE,FALSE,74.66
3,23.94,Associate,FALSE,FALSE,85.6
1,16.71,Associate,TRUE,FALSE,70.56
3,38.2,Associate,FALSE,TRUE,83.6
21,10.06,Associate,FALSE,TRUE,67.83
3,34.83,Associate,FALSE,FALSE,85.6
2,30.94,Associate,TRUE,FALSE,86.4
13,18.44,Associate,FALSE,TRUE,70.93
1,24.27,Associate,TRUE,TRUE,84.2
8,26.83,Associate,FALSE,FALSE,86.6
1,37.77,Associate,TRUE,FALSE,86.2
5,33.72,Associate,TRUE,TRUE,85
144,14.32,Associate,TRUE,TRUE,83.02
55,32.25,Associate,FALSE,FALSE,96
13,1.68,Associate,TRUE,TRUE,62.54
8,19.08,Associate,TRUE,FALSE,73.28
13,5.68,Associate,TRUE,FALSE,66.78
89,40.85,Associate,FALSE,TRUE,96
1,5.02,Associate,FALSE,TRUE,61.01
2,36.26,Associate,TRUE,FALSE,86.4
5,32.91,Associate,FALSE,TRUE,84
55,14.9,Associate,FALSE,TRUE,77.34
13,4.67,Associate,TRUE,TRUE,64.22
89,1.68,Associate,FALSE,FALSE,74.94
8,15.85,Associate,TRUE,TRUE,69.48
55,0.6,Associate,FALSE,FALSE,71.33
1,5.88,Associate,TRUE,FALSE,64.49
8,25.87,Associate,FALSE,TRUE,84.6
8,31.2,Associate,TRUE,FALSE,87.6
21,39.93,Associate,TRUE,FALSE,90.2
55,19.46,Associate,FALSE,TRUE,79.9
13,17.85,Associate,FALSE,FALSE,72.6
55,29.42,Associate,TRUE,FALSE,96
13,2.18,Associate,TRUE,TRUE,62.82
2,20.99,Associate,FALSE,FALSE,85.4
5,32.16,Associate,TRUE,TRUE,85
144,13.41,Associate,FALSE,FALSE,83.51
8,19.41,Associate,TRUE,FALSE,73.47
3,5.37,Associate,FALSE,FALSE,63.61
89,24.86,Associate,FALSE,TRUE,96
13,37.59,Associate,TRUE,FALSE,88.6
1,35.2,Associate,FALSE,TRUE,83.2
21,1.25,Associate,FALSE,FALSE,64.9
8,33.59,Associate,TRUE,TRUE,85.6
1,11.77,Associate,TRUE,TRUE,65.79
2,11.81,Associate,TRUE,FALSE,68.01
13,35.7,Associate,FALSE,FALSE,87.6
21,21.26,Associate,FALSE,FALSE,89.2
21,15.44,Associate,FALSE,TRUE,70.85
55,27.82,Associate,FALSE,TRUE,94
13,1.39,Associate,FALSE,FALSE,63.38
21,32.08,Associate,FALSE,FALSE,89.2
1,40.44,Associate,TRUE,TRUE,86.2
144,24.26,Associate,FALSE,TRUE,96
144,18.11,Associate,TRUE,FALSE,87.14
89,12.13,Associate,TRUE,TRUE,79.79
55,37.27,Associate,FALSE,TRUE,94
1,9.97,Associate,TRUE,FALSE,66.78
1,4.22,Associate,TRUE,FALSE,63.56
5,16.17,Associate,TRUE,TRUE,69.05
8,21.51,Associate,TRUE,TRUE,85.6
3,1.84,Associate,TRUE,FALSE,62.63
3,19.62,Associate,TRUE,FALSE,72.59
89,36.2,Associate,FALSE,FALSE,96
3,6.02,Associate,FALSE,FALSE,63.97
34,39.01,Associate,FALSE,TRUE,89.8
144,35.07,Associate,TRUE,TRUE,96
144,30.38,Associate,TRUE,FALSE,96
2,39.38,Associate,TRUE,FALSE,86.4
8,6.09,Associate,TRUE,FALSE,66.01
13,6.63,Associate,FALSE,TRUE,64.31
1,39.26,Associate,TRUE,FALSE,86.2
55,38.16,Associate,FALSE,FALSE,96
5,5.84,Associate,FALSE,TRUE,62.27
8,28.38,Associate,TRUE,TRUE,85.6
144,26.38,Associate,TRUE,FALSE,96
1,4.44,Associate,TRUE,FALSE,63.69
144,21.78,Associate,FALSE,TRUE,96
